Seconds, Profile
0.123, 0.00014331114300772385
0.124, 0.00014331114300772385
0.125, 0.00014331114300772385
0.126, 0.00014331114300772385
0.127, 0.00014331114300772385
0.128, 0.00014331114300772385
0.129, 0.00014331114300772385
0.13, 0.00014331114300772385
0.131, 0.00014331114300772385
0.132, 0.00014331114300772385
0.133, 0.00014331114300772385
0.134, 0.00014331114300772385
0.135, 0.00014331114300772385
0.136, 0.00014331114300772385
0.137, 0.00014331114300772385
0.138, 0.00014331114300772385
0.139, 0.00014331114300772385
0.14, 0.00014331114300772385
0.141, 0.00014331114300772385
0.142, 0.00014331114300772385
0.143, 0.00014331114300772385
0.144, 0.00014331114300772385
0.145, 0.00014331114300772385
0.146, 0.00014331114300772385
0.147, 0.00014331114300772385
0.148, 0.00014331114300772385
0.149, 0.00014331114300772385
0.15, 0.00014331114300772385
0.151, 0.00014331114300772385
0.152, 0.00014331114300772385
0.153, 0.00014331114300772385
0.154, 0.00014331114300772385
0.155, 0.00014331114300772385
0.156, 0.00014331114300772385
0.157, 0.00014331114300772385
0.158, 0.00014331114300772385
0.159, 0.00014331114300772385
0.16, 0.00014331114300772385
0.161, 0.00014331114300772385
0.162, 0.00014331114300772385
0.163, 0.00014331114300772385
0.164, 0.00014331114300772385
0.165, 0.00014331114300772385
0.166, 0.00014331114300772385
0.167, 0.00014331114300772385
0.168, 0.00014331114300772385
0.169, 0.00014331114300772385
0.17, 0.00014331114300772385
0.171, 0.00014331114300772385
0.172, 0.00014331114300772385
0.173, 0.00014331114300772385
0.174, 0.00014331114300772385
0.175, 0.00014331114300772385
0.176, 0.00014331114300772385
0.177, 0.00014331114300772385
0.178, 0.00014331114300772385
0.179, 0.00014331114300772385
0.18, 0.00014331114300772385
0.181, 0.00014331114300772385
0.182, 0.00014331114300772385
0.183, 0.00014331114300772385
0.184, 0.00014331114300772385
0.185, 0.00014331114300772385
0.186, 0.00014331114300772385
0.187, 0.00014331114300772385
0.188, 0.00014331114300772385
0.189, 0.00014331114300772385
0.19, 0.00014331114300772385
0.191, 0.00014331114300772385
0.192, 0.00014331114300772385
0.193, 0.00014331114300772385
0.194, 0.00014331114300772385
0.195, 0.00014331114300772385
0.196, 0.00014331114300772385
0.197, 0.00014331114300772385
0.198, 0.00014331114300772385
0.199, 0.00014331114300772385
0.2, 0.00014331114300772385
0.201, 0.00014331114300772385
0.202, 0.00014331114300772385
0.203, 0.00014331114300772385
0.204, 0.00014331114300772385
0.205, 0.00014331114300772385
0.206, 0.00014331114300772385
0.207, 0.00014331114300772385
0.208, 0.00014331114300772385
0.209, 0.00014331114300772385
0.21, 0.00014331114300772385
0.211, 0.00014331114300772385
0.212, 0.00014331114300772385
0.213, 0.00014331114300772385
0.214, 0.00014331114300772385
0.215, 0.00014331114300772385
0.216, 0.00014331114300772385
0.217, 0.00014331114300772385
0.218, 0.00014331114300772385
0.219, 0.00014331114300772385
0.22, 0.00014331114300772385
0.221, 0.00014331114300772385
0.222, 0.00014331114300772385
0.223, 0.00014331114300772385
0.224, 0.00014331114300772385
0.225, 0.00014331114300772385
0.226, 0.00014331114300772385
0.227, 0.00014331114300772385
0.228, 0.00014331114300772385
0.229, 0.00014331114300772385
0.23, 0.00014331114300772385
0.231, 0.00014331114300772385
0.232, 0.00014331114300772385
0.233, 0.00014331114300772385
0.234, 0.00014331114300772385
0.235, 0.00014331114300772385
0.236, 0.00014331114300772385
0.237, 0.00014331114300772385
0.238, 0.00014331114300772385
0.239, 0.00014331114300772385
0.24, 0.00014331114300772385
0.241, 0.00014331114300772385
0.242, 0.00014331114300772385
0.243, 0.00014331114300772385
0.244, 0.00014331114300772385
0.245, 0.00014331114300772385
0.246, 0.00014331114300772385
0.247, 0.00014331114300772385
0.248, 0.00014331114300772385
0.249, 0.00014331114300772385
0.25, 0.00014331114300772385
0.251, 0.00014331114300772385
0.252, 0.00014331114300772385
0.253, 0.00014331114300772385
0.254, 0.00014331114300772385
0.255, 0.00014331114300772385
0.256, 0.00014331114300772385
0.257, 0.00014331114300772385
0.258, 0.00014331114300772385
0.259, 0.00014331114300772385
0.26, 0.00014331114300772385
0.261, 0.00014331114300772385
0.262, 0.00014331114300772385
0.263, 0.00014331114300772385
0.264, 0.00014331114300772385
0.265, 0.00014331114300772385
0.266, 0.00014331114300772385
0.267, 0.00014331114300772385
0.268, 0.00014331114300772385
0.269, 0.00014331114300772385
0.27, 0.00014331114300772385
0.271, 0.00014331114300772385
0.272, 0.00014331114300772385
0.273, 0.00014331114300772385
0.274, 0.00014331114300772385
0.275, 0.00014331114300772385
0.276, 0.00014331114300772385
0.277, 0.00014331114300772385
0.278, 0.00014331114300772385
0.279, 0.00014331114300772385
0.28, 0.00014331114300772385
0.281, 0.00014331114300772385
0.282, 0.00014331114300772385
0.283, 0.00014331114300772385
0.284, 0.00014331114300772385
0.285, 0.00014331114300772385
0.286, 0.00014331114300772385
0.287, 0.00014331114300772385
0.288, 0.00014331114300772385
0.289, 0.00014331114300772385
0.29, 0.00014331114300772385
0.291, 0.00014331114300772385
0.292, 0.00014331114300772385
0.293, 0.00014331114300772385
0.294, 0.00014331114300772385
0.295, 0.00014331114300772385
0.296, 0.00014331114300772385
0.297, 0.00014331114300772385
0.298, 0.00014331114300772385
0.299, 0.00014331114300772385
0.3, 0.00014331114300772385
0.301, 0.00014331114300772385
0.302, 0.00014331114300772385
0.303, 0.00014331114300772385
0.304, 0.00014331114300772385
0.305, 0.00014331114300772385
0.306, 0.00014331114300772385
0.307, 0.00014331114300772385
0.308, 0.00014331114300772385
0.309, 0.00014331114300772385
0.31, 0.00014331114300772385
0.311, 0.00014331114300772385
0.312, 0.00014331114300772385
0.313, 0.00014331114300772385
0.314, 0.00014331114300772385
0.315, 0.00014331114300772385
0.316, 0.00014331114300772385
0.317, 0.00014331114300772385
0.318, 0.00014331114300772385
0.319, 0.00014331114300772385
0.32, 0.00014331114300772385
0.321, 0.00014331114300772385
0.322, 0.00014331114300772385
0.323, 0.00014331114300772385
0.324, 0.00014331114300772385
0.325, 0.00014331114300772385
0.326, 0.00014331114300772385
0.327, 0.00014331114300772385
0.328, 0.00014331114300772385
0.329, 0.00014331114300772385
0.33, 0.00014331114300772385
0.331, 0.00014331114300772385
0.332, 0.00014331114300772385
0.333, 0.00014331114300772385
0.334, 0.00014331114300772385
0.335, 0.00014331114300772385
0.336, 0.00014331114300772385
0.337, 0.00014331114300772385
0.338, 0.00014331114300772385
0.339, 0.00014331114300772385
0.34, 0.00014331114300772385
0.341, 0.00014331114300772385
0.342, 0.00014331114300772385
0.343, 0.00014331114300772385
0.344, 0.00014331114300772385
0.345, 0.00014331114300772385
0.346, 0.00014331114300772385
0.347, 0.00014331114300772385
0.348, 0.00014331114300772385
0.349, 0.00014331114300772385
0.35, 0.00014331114300772385
0.351, 0.00014331114300772385
0.352, 0.00014331114300772385
0.353, 0.00014331114300772385
0.354, 0.00014331114300772385
0.355, 0.00014331114300772385
0.356, 0.00014331114300772385
0.357, 0.00014331114300772385
0.358, 0.00014331114300772385
0.359, 0.00014331114300772385
0.36, 0.00014331114300772385
0.361, 0.00014331114300772385
0.362, 0.00014331114300772385
0.363, 0.00014331114300772385
0.364, 0.00014331114300772385
0.365, 0.00014331114300772385
0.366, 0.00014331114300772385
0.367, 0.00014331114300772385
0.368, 0.00014331114300772385
0.369, 0.00014331114300772385
0.37, 0.00014331114300772385
0.371, 0.00014331114300772385
0.372, 0.00014331114300772385
0.373, 0.00014331114300772385
0.374, 0.00014331114300772385
0.375, 0.00014331114300772385
0.376, 0.00014331114300772385
0.377, 0.00014331114300772385
0.378, 0.00014331114300772385
0.379, 0.00014331114300772385
0.38, 0.00014331114300772385
0.381, 0.00014331114300772385
0.382, 0.00014331114300772385
0.383, 0.00014331114300772385
0.384, 0.00014331114300772385
0.385, 0.00014331114300772385
0.386, 0.00014331114300772385
0.387, 0.00014331114300772385
0.388, 0.00014331114300772385
0.389, 0.00014331114300772385
0.39, 0.00014331114300772385
0.391, 0.00014331114300772385
0.392, 0.00014331114300772385
0.393, 0.00014331114300772385
0.394, 0.00014331114300772385
0.395, 0.00014331114300772385
0.396, 0.00014331114300772385
0.397, 0.00014331114300772385
0.398, 0.00014331114300772385
0.399, 0.00014331114300772385
0.4, 0.00014331114300772385
0.401, 0.00014331114300772385
0.402, 0.00014331114300772385
0.403, 0.00014331114300772385
0.404, 0.00014331114300772385
0.405, 0.00014331114300772385
0.406, 0.00014331114300772385
0.407, 0.00014331114300772385
0.408, 0.00014331114300772385
0.409, 0.00014331114300772385
0.41, 0.00014331114300772385
0.411, 0.00014331114300772385
0.412, 0.00014331114300772385
0.413, 0.00014331114300772385
0.414, 0.00014331114300772385
0.415, 0.00014331114300772385
0.416, 0.00014331114300772385
0.417, 0.00014331114300772385
0.418, 0.00014331114300772385
0.419, 0.00014331114300772385
0.42, 0.00014331114300772385
0.421, 0.00014331114300772385
0.422, 0.00014331114300772385
0.423, 0.00014331114300772385
0.424, 0.00014331114300772385
0.425, 0.00014331114300772385
0.426, 0.00014331114300772385
0.427, 0.00014331114300772385
0.428, 0.00014331114300772385
0.429, 0.00014331114300772385
0.43, 0.00014331114300772385
0.431, 0.00014331114300772385
0.432, 0.00014331114300772385
0.433, 0.00014331114300772385
0.434, 0.00014331114300772385
0.435, 0.00014331114300772385
0.436, 0.00014331114300772385
0.437, 0.00014331114300772385
0.438, 0.00014331114300772385
0.439, 0.00014331114300772385
0.44, 0.00014331114300772385
0.441, 0.00014331114300772385
0.442, 0.00014331114300772385
0.443, 0.00014331114300772385
0.444, 0.00014331114300772385
0.445, 0.00014331114300772385
0.446, 0.00014331114300772385
0.447, 0.00014331114300772385
0.448, 0.00014331114300772385
0.449, 0.00014331114300772385
0.45, 0.00014331114300772385
0.451, 0.00014331114300772385
0.452, 0.00014331114300772385
0.453, 0.00014331114300772385
0.454, 0.00014331114300772385
0.455, 0.00014331114300772385
0.456, 0.00014331114300772385
0.457, 0.00014331114300772385
0.458, 0.00014331114300772385
0.459, 0.00014331114300772385
0.46, 0.00014331114300772385
0.461, 0.00014331114300772385
0.462, 0.00014331114300772385
0.463, 0.00014331114300772385
0.464, 0.00014331114300772385
0.465, 0.00014331114300772385
0.466, 0.00014331114300772385
0.467, 0.00014331114300772385
0.468, 0.00014331114300772385
0.469, 0.00014331114300772385
0.47, 0.00014331114300772385
0.471, 0.00014331114300772385
0.472, 0.00014331114300772385
0.473, 0.00014331114300772385
0.474, 0.00014331114300772385
0.475, 0.00014331114300772385
0.476, 0.00014331114300772385
0.477, 0.00014331114300772385
0.478, 0.00014331114300772385
0.479, 0.00014331114300772385
0.48, 0.00014331114300772385
0.481, 0.00014331114300772385
0.482, 0.00014331114300772385
0.483, 0.00014331114300772385
0.484, 0.00014331114300772385
0.485, 0.00014331114300772385
0.486, 0.00014331114300772385
0.487, 0.00014331114300772385
0.488, 0.00014331114300772385
0.489, 0.00014331114300772385
0.49, 0.00014331114300772385
0.491, 0.00014331114300772385
0.492, 0.00014331114300772385
0.493, 0.00014331114300772385
0.494, 0.00014331114300772385
0.495, 0.00014331114300772385
0.496, 0.00014331114300772385
0.497, 0.00014331114300772385
0.498, 0.00014331114300772385
0.499, 0.00014331114300772385
0.5, 0.00014331114300772385
0.501, 0.00014331114300772385
0.502, 0.00014331114300772385
0.503, 0.00014331114300772385
0.504, 0.00014331114300772385
0.505, 0.00014331114300772385
0.506, 0.00014331114300772385
0.507, 0.00014331114300772385
0.508, 0.00014331114300772385
0.509, 0.00014331114300772385
0.51, 0.00014331114300772385
0.511, 0.00014331114300772385
0.512, 0.00014331114300772385
0.513, 0.00014331114300772385
0.514, 0.00014331114300772385
0.515, 0.00014331114300772385
0.516, 0.00014331114300772385
0.517, 0.00014331114300772385
0.518, 0.00014331114300772385
0.519, 0.00014331114300772385
0.52, 0.00014331114300772385
0.521, 0.00014331114300772385
0.522, 0.00014331114300772385
0.523, 0.00014331114300772385
0.524, 0.00014331114300772385
0.525, 0.00014331114300772385
0.526, 0.00014331114300772385
0.527, 0.00014331114300772385
0.528, 0.00014331114300772385
0.529, 0.00014331114300772385
0.53, 0.00014331114300772385
0.531, 0.00014331114300772385
0.532, 0.00014331114300772385
0.533, 0.00014331114300772385
0.534, 0.00014331114300772385
0.535, 0.00014331114300772385
0.536, 0.00014331114300772385
0.537, 0.00014331114300772385
0.538, 0.00014331114300772385
0.539, 0.00014331114300772385
0.54, 0.00014331114300772385
0.541, 0.00014331114300772385
0.542, 0.00014331114300772385
0.543, 0.00014331114300772385
0.544, 0.00014331114300772385
0.545, 0.00014331114300772385
0.546, 0.00014331114300772385
0.547, 0.00014331114300772385
0.548, 0.00014331114300772385
0.549, 0.00014331114300772385
0.55, 0.00014331114300772385
0.551, 0.00014331114300772385
0.552, 0.00014331114300772385
0.553, 0.00014331114300772385
0.554, 0.00014331114300772385
0.555, 0.00014331114300772385
0.556, 0.00014331114300772385
0.557, 0.00014331114300772385
0.558, 0.00014331114300772385
0.559, 0.00014331114300772385
0.56, 0.00014331114300772385
0.561, 0.00014331114300772385
0.562, 0.00014331114300772385
0.563, 0.00014331114300772385
0.564, 0.00014331114300772385
0.565, 0.00014331114300772385
0.566, 0.00014331114300772385
0.567, 0.00014331114300772385
0.568, 0.00014331114300772385
0.569, 0.00014331114300772385
0.57, 0.00014331114300772385
0.571, 0.00014331114300772385
0.572, 0.00014331114300772385
0.573, 0.00014331114300772385
0.574, 0.00014331114300772385
0.575, 0.00014331114300772385
0.576, 0.00014331114300772385
0.577, 0.00014331114300772385
0.578, 0.00014331114300772385
0.579, 0.00014331114300772385
0.58, 0.00014331114300772385
0.581, 0.00014331114300772385
0.582, 0.00014331114300772385
0.583, 0.00014331114300772385
0.584, 0.00014331114300772385
0.585, 0.00014331114300772385
0.586, 0.00014331114300772385
0.587, 0.00014331114300772385
0.588, 0.00014331114300772385
0.589, 0.00014331114300772385
0.59, 0.00014331114300772385
0.591, 0.00014331114300772385
0.592, 0.00014331114300772385
0.593, 0.00014331114300772385
0.594, 0.00014331114300772385
0.595, 0.00014331114300772385
0.596, 0.00014331114300772385
0.597, 0.00014331114300772385
0.598, 0.00014331114300772385
0.599, 0.00014331114300772385
0.6, 0.00014331114300772385
0.601, 0.00014331114300772385
0.602, 0.00014331114300772385
0.603, 0.00014331114300772385
0.604, 0.00014331114300772385
0.605, 0.00014331114300772385
0.606, 0.00014331114300772385
0.607, 0.00014331114300772385
0.608, 0.00014331114300772385
0.609, 0.00014331114300772385
0.61, 0.00014331114300772385
0.611, 0.00014331114300772385
0.612, 0.00014331114300772385
0.613, 0.00014331114300772385
0.614, 0.00014331114300772385
0.615, 0.00014331114300772385
0.616, 0.00014331114300772385
0.617, 0.00014331114300772385
0.618, 0.00014331114300772385
0.619, 0.00014331114300772385
0.62, 0.00014331114300772385
0.621, 0.00014331114300772385
0.622, 0.00014331114300772385
0.623, 0.00014331114300772385
0.624, 0.00014331114300772385
0.625, 0.00014331114300772385
0.626, 0.00014331114300772385
0.627, 0.00014331114300772385
0.628, 0.00014331114300772385
0.629, 0.00014331114300772385
0.63, 0.00014331114300772385
0.631, 0.00014331114300772385
0.632, 0.00014331114300772385
0.633, 0.00014331114300772385
0.634, 0.00014331114300772385
0.635, 0.00014331114300772385
0.636, 0.00014331114300772385
0.637, 0.00014331114300772385
0.638, 0.00014331114300772385
0.639, 0.00014331114300772385
0.64, 0.00014331114300772385
0.641, 0.00014331114300772385
0.642, 0.00014331114300772385
0.643, 0.00014331114300772385
0.644, 0.00014331114300772385
0.645, 0.00014331114300772385
0.646, 0.00014331114300772385
0.647, 0.00014331114300772385
0.648, 0.00014331114300772385
0.649, 0.00014331114300772385
0.65, 0.00014331114300772385
0.651, 0.00014331114300772385
0.652, 0.00014331114300772385
0.653, 0.00014331114300772385
0.654, 0.00014331114300772385
0.655, 0.00014331114300772385
0.656, 0.00014331114300772385
0.657, 0.00014331114300772385
0.658, 0.00014331114300772385
0.659, 0.00014331114300772385
0.66, 0.00014331114300772385
0.661, 0.00014331114300772385
0.662, 0.00014331114300772385
0.663, 0.00014331114300772385
0.664, 0.00014331114300772385
0.665, 0.00014331114300772385
0.666, 0.00014331114300772385
0.667, 0.00014331114300772385
0.668, 0.00014331114300772385
0.669, 0.00014331114300772385
0.67, 0.00014331114300772385
0.671, 0.00014331114300772385
0.672, 0.00014331114300772385
0.673, 0.00014331114300772385
0.674, 0.00014331114300772385
0.675, 0.00014331114300772385
0.676, 0.00014331114300772385
0.677, 0.00014331114300772385
0.678, 0.00014331114300772385
0.679, 0.00014331114300772385
0.68, 0.00014331114300772385
0.681, 0.00014331114300772385
0.682, 0.00014331114300772385
0.683, 0.00014331114300772385
0.684, 0.00014331114300772385
0.685, 0.00014331114300772385
0.686, 0.00014331114300772385
0.687, 0.00014331114300772385
0.688, 0.00014331114300772385
0.689, 0.00014331114300772385
0.69, 0.00014331114300772385
0.691, 0.00014331114300772385
0.692, 0.00014331114300772385
0.693, 0.00014331114300772385
0.694, 0.00014331114300772385
0.695, 0.00014331114300772385
0.696, 0.00014331114300772385
0.697, 0.00014331114300772385
0.698, 0.00014331114300772385
0.699, 0.00014331114300772385
0.7, 0.00014331114300772385
0.701, 0.00014331114300772385
0.702, 0.00014331114300772385
0.703, 0.00014331114300772385
0.704, 0.00014331114300772385
0.705, 0.00014331114300772385
0.706, 0.00014331114300772385
0.707, 0.00014331114300772385
0.708, 0.00014331114300772385
0.709, 0.00014331114300772385
0.71, 0.00014331114300772385
0.711, 0.00014331114300772385
0.712, 0.00014331114300772385
0.713, 0.00014331114300772385
0.714, 0.00014331114300772385
0.715, 0.00014331114300772385
0.716, 0.00014331114300772385
0.717, 0.00014331114300772385
0.718, 0.00014331114300772385
0.719, 0.00014331114300772385
0.72, 0.00014331114300772385
0.721, 0.00014331114300772385
0.722, 0.00014331114300772385
0.723, 0.00014331114300772385
0.724, 0.00014331114300772385
0.725, 0.00014331114300772385
0.726, 0.00014331114300772385
0.727, 0.00014331114300772385
0.728, 0.00014331114300772385
0.729, 0.00014331114300772385
0.73, 0.00014331114300772385
0.731, 0.00014331114300772385
0.732, 0.00014331114300772385
0.733, 0.00014331114300772385
0.734, 0.00014331114300772385
0.735, 0.00014331114300772385
0.736, 0.00014331114300772385
0.737, 0.00014331114300772385
0.738, 0.00014331114300772385
0.739, 0.00014331114300772385
0.74, 0.00014331114300772385
0.741, 0.00014331114300772385
0.742, 0.00014331114300772385
0.743, 0.00014331114300772385
0.744, 0.00014331114300772385
0.745, 0.00014331114300772385
0.746, 0.00014331114300772385
0.747, 0.00014331114300772385
0.748, 0.00014331114300772385
0.749, 0.00014331114300772385
0.75, 0.00014331114300772385
0.751, 0.00014331114300772385
0.752, 0.00014331114300772385
0.753, 0.00014331114300772385
0.754, 0.00014331114300772385
0.755, 0.00014331114300772385
0.756, 0.00014331114300772385
0.757, 0.00014331114300772385
0.758, 0.00014331114300772385
0.759, 0.00014331114300772385
0.76, 0.00014331114300772385
0.761, 0.00014331114300772385
0.762, 0.00014331114300772385
0.763, 0.00014331114300772385
0.764, 0.00014331114300772385
0.765, 0.00014331114300772385
0.766, 0.00014331114300772385
0.767, 0.00014331114300772385
0.768, 0.00014331114300772385
0.769, 0.00014331114300772385
0.77, 0.00014331114300772385
0.771, 0.00014331114300772385
0.772, 0.00014331114300772385
0.773, 0.00014331114300772385
0.774, 0.00014331114300772385
0.775, 0.00014331114300772385
0.776, 0.00014331114300772385
0.777, 0.00014331114300772385
0.778, 0.00014331114300772385
0.779, 0.00014331114300772385
0.78, 0.00014331114300772385
0.781, 0.00014331114300772385
0.782, 0.00014331114300772385
0.783, 0.00014331114300772385
0.784, 0.00014331114300772385
0.785, 0.00014331114300772385
0.786, 0.00014331114300772385
0.787, 0.00014331114300772385
0.788, 0.00014331114300772385
0.789, 0.00014331114300772385
0.79, 0.00014331114300772385
0.791, 0.00014331114300772385
0.792, 0.00014331114300772385
0.793, 0.00014331114300772385
0.794, 0.00014331114300772385
0.795, 0.00014331114300772385
0.796, 0.00014331114300772385
0.797, 0.00014331114300772385
0.798, 0.00014331114300772385
0.799, 0.00014331114300772385
0.8, 0.00014331114300772385
0.801, 0.00014331114300772385
0.802, 0.00014331114300772385
0.803, 0.00014331114300772385
0.804, 0.00014331114300772385
0.805, 0.00014331114300772385
0.806, 0.00014331114300772385
0.807, 0.00014331114300772385
0.808, 0.00014331114300772385
0.809, 0.00014331114300772385
0.81, 0.00014331114300772385
0.811, 0.00014331114300772385
0.812, 0.00014331114300772385
0.813, 0.00014331114300772385
0.814, 0.00014331114300772385
0.815, 0.00014331114300772385
0.816, 0.00014331114300772385
0.817, 0.00014331114300772385
0.818, 0.00014331114300772385
0.819, 0.00014331114300772385
0.82, 0.00014331114300772385
0.821, 0.00014331114300772385
0.822, 0.00014331114300772385
0.823, 0.00014331114300772385
0.824, 0.00014331114300772385
0.825, 0.00014331114300772385
0.826, 0.00014331114300772385
0.827, 0.00014331114300772385
0.828, 0.00014331114300772385
0.829, 0.00014331114300772385
0.83, 0.00014331114300772385
0.831, 0.00014331114300772385
0.832, 0.00014331114300772385
0.833, 0.00014331114300772385
0.834, 0.00014331114300772385
0.835, 0.00014331114300772385
0.836, 0.00014331114300772385
0.837, 0.00014331114300772385
0.838, 0.00014331114300772385
0.839, 0.00014331114300772385
0.84, 0.00014331114300772385
0.841, 0.00014331114300772385
0.842, 0.00014331114300772385
0.843, 0.00014331114300772385
0.844, 0.00014331114300772385
0.845, 0.00014331114300772385
0.846, 0.00014331114300772385
0.847, 0.00014331114300772385
0.848, 0.00014331114300772385
0.849, 0.00014331114300772385
0.85, 0.00014331114300772385
0.851, 0.00014331114300772385
0.852, 0.00014331114300772385
0.853, 0.00014331114300772385
0.854, 0.00014331114300772385
0.855, 0.00014331114300772385
0.856, 0.00014331114300772385
0.857, 0.00014331114300772385
0.858, 0.00014331114300772385
0.859, 0.00014331114300772385
0.86, 0.00014331114300772385
0.861, 0.00014331114300772385
0.862, 0.00014331114300772385
0.863, 0.00014331114300772385
0.864, 0.00014331114300772385
0.865, 0.00014331114300772385
0.866, 0.00014331114300772385
0.867, 0.00014331114300772385
0.868, 0.00014331114300772385
0.869, 0.00014331114300772385
0.87, 0.00014331114300772385
0.871, 0.00014331114300772385
0.872, 0.00014331114300772385
0.873, 0.00014331114300772385
0.874, 0.00014331114300772385
0.875, 0.00014331114300772385
0.876, 0.00014331114300772385
0.877, 0.00014331114300772385
0.878, 0.00014331114300772385
0.879, 0.00014331114300772385
0.88, 0.00014331114300772385
0.881, 0.00014331114300772385
0.882, 0.00014331114300772385
0.883, 0.00014331114300772385
0.884, 0.00014331114300772385
0.885, 0.00014331114300772385
0.886, 0.00014331114300772385
0.887, 0.00014331114300772385
0.888, 0.00014331114300772385
0.889, 0.00014331114300772385
0.89, 0.00014331114300772385
0.891, 0.00014331114300772385
0.892, 0.00014331114300772385
0.893, 0.00014331114300772385
0.894, 0.00014331114300772385
0.895, 0.00014331114300772385
0.896, 0.00014331114300772385
0.897, 0.00014331114300772385
0.898, 0.00014331114300772385
0.899, 0.00014331114300772385
0.9, 0.00014331114300772385
0.901, 0.00014331114300772385
0.902, 0.00014331114300772385
0.903, 0.00014331114300772385
0.904, 0.00014331114300772385
0.905, 0.00014331114300772385
0.906, 0.00014331114300772385
0.907, 0.00014331114300772385
0.908, 0.00014331114300772385
0.909, 0.00014331114300772385
0.91, 0.00014331114300772385
0.911, 0.00014331114300772385
0.912, 0.00014331114300772385
0.913, 0.00014331114300772385
0.914, 0.00014331114300772385
0.915, 0.00014331114300772385
0.916, 0.00014331114300772385
0.917, 0.00014331114300772385
0.918, 0.00014331114300772385
0.919, 0.00014331114300772385
0.92, 0.00014331114300772385
0.921, 0.00014331114300772385
0.922, 0.00014331114300772385
0.923, 0.00014331114300772385
0.924, 0.00014331114300772385
0.925, 0.00014331114300772385
0.926, 0.00014331114300772385
0.927, 0.00014331114300772385
0.928, 0.00014331114300772385
0.929, 0.00014331114300772385
0.93, 0.00014331114300772385
0.931, 0.00014331114300772385
